"[ref]"	"[name]"	"[name_short]"	"[old_name]"	"[branch]"	"iesec:level"	"_data_flag"
304032	"Congressman Hilarion J. Ramiro Jr. Memorial National High School"	"Cong. Hilarion J. Ramiro Jr. Memorial National High School"	"Labrador National High School"	""	"3"	"maPaaralan"
304066	"Consuelo National High School"	""	"Consuelo Barangay High School"	""	"3"	"maPaaralan"
323808	"Dagat-Kidavao Integrated School"	""	"Dagatkidavao Integrated School"	""	"1"	"maPaaralan"
304143	"Dalipuga National High School"	""	"Dalipuga Barangay High School"	""	"3"	"maPaaralan"
304144	"Hindang National High School – Annex"	""		"Dalipuga National High School"	"3"	"maPaaralan"
315609	"Dalipuga National High School – Kalubihon Annex"	""		"Dalipuga National High School"	"3"	"maPaaralan"
314901	"Dalirig National High School"	""		""	"3"	"maPaaralan"
304067	"Dampias National High School"	""		""	"3"	"maPaaralan"
304068	"Dampil National High School"	""		""	"3"	"maPaaralan"
315302	"Danao National High School"	""		""	"3"	"maPaaralan"
303953	"Dangcagan National High School"	""		""	"3"	"maPaaralan"
314910	"Dangcagan National High School – Miaray Annex"	""		"Dangcagan National High School"	"3"	"maPaaralan"
315605	"Del Carmen Integrated School – Annex"	""	"Del Carmen Elementary School"	"Iligan City National High School"	"3"	"maPaaralan"
315106	"Delabayan National High School – Annex"	""		"Marcela T. Mabanta Memorial National High School"	"1"	"maPaaralan"
304013	"Diego H. Patigayon National High School"	""	"Mukas National High School"	""	"3"	"maPaaralan"
304001	"Diosdado Yap Memorial National High School"	""		""	"3"	"maPaaralan"
304034	"Diwat National High School"	""		""	"3"	"maPaaralan"
303954	"Dologon National High School"	""		""	"3"	"maPaaralan"
314928	"Dologon National High School – San Roque Annex"	""		"Dologon National High School"	"3"	"maPaaralan"
314921	"Dologon National High School – Kiharong Annex"	""		"Dologon National High School"	"3"	"maPaaralan"
314913	"Don Carlos National High School"	""		""	"3"	"maPaaralan"
304141	"Don Jose F. Yañez Memorial National High School"	""	"Bunawan National High School"	""	"3"	"maPaaralan"
304035	"Don Victoriano National High School"	""		""	"3"	"maPaaralan"
304069	"Dr. Gerardo Sabal Memorial National High School"	""		""	"3"	"maPaaralan"
323203	"Dullan Integrated School"	""		""	"3"	"maPaaralan"
304070	"Esperanza National High School"	""	"Esperanza Bgy. High School"	""	"3"	"maPaaralan"
304154	"Esperidion F. Encabo I Memorial High School"	""	"Pugaan National High School"	""	"3"	"maPaaralan"
303995	"Eulalio U. Pabillore National High Sschool"	""	"Sagay National High School"	""	"3"	"maPaaralan"
315501	"Eureka National High School"	""	"Eureka Integrated School"	""	"1-2"	"maPaaralan"
315608	"Francisco Laya Memorial Integrated School – Annex"	""		"Tipanoy National High School – Annex"	"3"	"maPaaralan"
304170	"Gala National High School"	""		""	"3"	"maPaaralan"
304020	"Geronima Cabrera National High School"	""	"Riverside National High School"	""	"3"	"maPaaralan"
304130	"Gingoog City Comprehensive National High School"	""	"Gingoog City Night High School"	""	"3"	"maPaaralan"
315505	"Anakan National High School – Annex"	""		"Gingoog City Comprehensive National High School"	"3"	"maPaaralan"
315503	"Lurisa National High School – Annex"	""		"Gingoog City Comprehensive National High School"	"3"	"maPaaralan"
315504	"Pundasan National High School – Annex"	""		"Gingoog City Comprehensive National High School"	"3"	"maPaaralan"
304036	"Guinabut National High School"	""		""	"3"	"maPaaralan"
303991	"Guinsiliban National High School"	""		""	"3"	"maPaaralan"
314909	"Guinuyoran National High School – Annex"	""		"Valencia National High School"	"3"	"maPaaralan"
315313	"Gumabon National High School"	""		""	"1"	"maPaaralan"
315408	"Gusa National High School – Annex"	""		"Gusa Regional Science High School"	"3"	"maPaaralan"
304115	"Gusa National High School – Cugman Annex"	""		"Gusa Regional Science High School"	"3"	"maPaaralan"
304114	"Gusa Regional Science High School"	""		""	"3"	"maPaaralan"
303955	"Halapitan National High School"	""		""	"3"	"maPaaralan"
314907	"Halapitan National High School – Little Baguio Annex"	""		"Halapitan National High School"	"3"	"maPaaralan"
304071	"Hinaplanan National High School"	""		""	"3"	"maPaaralan"
315318	"Hinigdaan National High School"	""		""	"3"	"maPaaralan"
315204	"Ignacio Tan Memorial Integrated School – Annex"	""	"Ignacio Tan Integrated School"	"Bonifacio National High School"	"3"	"maPaaralan"
304146	"Iligan City East High School"	""		""	"3"	"maPaaralan"
304149	"Iligan City East High School – Hinaplanon Annex"	""	"Tambo Barangay High School"	"Iligan City East High School"	"3"	"maPaaralan"
304147	"Iligan City East High School – Kiwalan Annex"	""		"Iligan City East High School"	"3"	"maPaaralan"
304148	"Santiago High School – Annex"	""		"Iligan City East High School"	"3"	"maPaaralan"
304145	"Iligan City National High School"	""	"Iligan City High School"	""	"3"	"maPaaralan"
315604	"Pala-o High School – Annex"	""		"Iligan City National High School"	"3"	"maPaaralan"
315603	"Tambacan High School – Annex"	""		"Iligan City National High School"	"3"	"maPaaralan"
304150	"Iligan City National School of Fisheries"	""		""	"3"	"maPaaralan"
303956	"Impasug-ong National High School"	""	"Impasugong Community High School"	""	"3"	"maPaaralan"
314923	"Impasugong National High School – Kapitan Bayong Annex"	""		"Impasug-ong National High School"	"3"	"maPaaralan"
304116	"Indahag National High School"	""		""	"3"	"maPaaralan"
304072	"Initao National Comprehensive High School"	""		""	"3"	"maPaaralan"
315312	"Inobulan National High School – Hunga Gue"	""		""	"1"	"maPaaralan"
304117	"Iponan National High School"	""		""	"3"	"maPaaralan"
315409	"Iponan National High School – San Simon Annex"	""		"Iponan National High School"	"3"	"maPaaralan"
304073	"Jasaan National High School"	""		""	"3"	"maPaaralan"
304037	"Jimenez National Comprehensive High School"	""		""	"3"	"maPaaralan"
304142	"Kabacsanan National High School – Annex"	""		"Dalipuga National High School"	"3"	"maPaaralan"
303957	"Kalabugao National High School"	""		""	"3"	"maPaaralan"
315317	"Kalacapan National High School"	""		""	"1"	"maPaaralan"
303958	"Kalilangan National High School"	""	"Kalilangan Barangay High School"	""	"3"	"maPaaralan"
315105	"Kalinaw Kalilintad Integrated Peace School – Annex"	""		"Kapatagan National High School"	"3"	"maPaaralan"
304074	"Kalingagan National High School"	""		""	"3"	"maPaaralan"
304132	"Kalipay National High School"	""		""	"3"	"maPaaralan"
304003	"Kapatagan National High School"	""		""	"3"	"maPaaralan"
304038	"Katipunan National High School"	""		""	"3"	"maPaaralan"
315411	"Kauswagan National High School"	""	"Newly Opened"	""	"3"	"maPaaralan"
304075	"Kibaghot National High School"	""	"Kibaghot Barangay High School"	""	"3"	"maPaaralan"
303959	"Kibatang National High School"	""	"Kibatang Batangay High School"	""	"3"	"maPaaralan"
303960	"Kibawe National High School"	""		""	"3"	"maPaaralan"
304076	"Kibungsod National High School"	""	"Kibungsod Barangay High School"	""	"3"	"maPaaralan"
303961	"Kiburiao National High School"	""		""	"3"	"maPaaralan"
315321	"Kidampas Integrated School"	""		""	"3"	"maPaaralan"
303962	"Kimanait National High School"	""		""	"3"	"maPaaralan"
303969	"Kinawe National High School"	""	"Libonanational High School Annex"	""	"3"	"maPaaralan"
304077	"Kinoguitan National Agricultural High School – Annex"	""		"Esperanza National High School"	"3"	"maPaaralan"
315701	"Kinuman Norte National High School"	""		""	"3"	"maPaaralan"
315506	"Kisande National High School"	""		""	"1"	"maPaaralan"
314931	"Kitaotao National High School – Digongan Annex"	""		"Kitaotao National High School"	"3"	"maPaaralan"
303963	"Kitaotao National High School"	""		""	"3"	"maPaaralan"
303964	"Kitubo National High School"	""		""	"3"	"maPaaralan"
303965	"Kuya National High School"	""		""	"3"	"maPaaralan"
314918	"Kuya National High School – La Roxas Annex"	""		"Kuya National High School"	"3"	"maPaaralan"
304161	"Labinay National High School"	""		""	"3"	"maPaaralan"
304163	"Labo National High School"	""		""	"3"	"maPaaralan"
304078	"Laguindingan National High School"	""	"Lguindingan Municipal High School"	""	"3"	"maPaaralan"
304004	"Lala National High School"	""		""	"3"	"maPaaralan"
315108	"Lala Proper Integrated School"	""		""	"3"	"maPaaralan"
303966	"Lampanusan National High School"	""		""	"3"	"maPaaralan"
315211	"Lampasan Integrated School"	""		""	"1"	"maPaaralan"
304005	"Lanao del Norte National Comprehensive High School"	""		""	"3"	"maPaaralan"
315102	"Lanao del Norte Provincial Science and Technology High School – Annex"	""		"Teofila C. Quibranza National High School"	"3"	"maPaaralan"
314902	"Langcataon National High School"	""	"Pangantucan National High School – Langcataon Annex"	""	"3"	"maPaaralan"
315316	"Lantad Integrated School"	""		""	"1"	"maPaaralan"
303967	"Lantapan National High School"	""		""	"3"	"maPaaralan"
304118	"Lapasan National High School"	""		""	"3"	"maPaaralan"
315407	"Lapasan National High School – Gusa Annex"	""		"Lapasan National High School"	"3"	"maPaaralan"
303992	"Lawigan-Bura National High School"	""		""	"3"	"maPaaralan"
304007	"Liangan National High School"	""		""	"3"	"maPaaralan"
304079	"Libertad National High School"	""	"Libertad Barangay High School"	""	"3"	"maPaaralan"
303968	"Libona National High School"	""	"Libona High School"	""	"3"	"maPaaralan"
314906	"Lilingayon National High School"	""		""	"3"	"maPaaralan"
304008	"Linamon National High School"	""		""	"3"	"maPaaralan"
304040	"Looc National High School"	""		""	"3"	"maPaaralan"
304080	"Looc National High School"	""	"Looc Brangay High School"	""	"3"	"maPaaralan"
304041	"Lorenzo Tan National High School"	""		""	"3"	"maPaaralan"
304081	"Lourdes Alubijid National High School"	""		""	"3"	"maPaaralan"
323805	"Lourdes Integrated School"	""	"Lourdes Elemtary School"	""	"1"	"maPaaralan"
304082	"Lugait National High School"	""	"Lugait Barangay High School"	""	"3"	"maPaaralan"
304119	"Lumbia National High School"	""	"City High School (Lumbia)"	""	"3"	"maPaaralan"
315304	"Lumbo National High School"	""		""	"3"	"maPaaralan"
315507	"Lunao National High School"	""		""	"1"	"maPaaralan"
303970	"Lurugan National High School"	""		""	"3"	"maPaaralan"
315001	"Maac National High School"	""		""	"3"	"maPaaralan"
304120	"Macabalan National High School"	""		""	"3"	"maPaaralan"
304043	"Macalibre Alto National High School"	""		""	"3"	"maPaaralan"
314929	"Macapari National High School"	""		""	"3"	"maPaaralan"
315410	"Macasandig National High School"	""		""	"3"	"maPaaralan"
304009	"Magsaysay National High School"	""		""	"3"	"maPaaralan"
315003	"Mahinog National High School II"	""		""	"3"	"maPaaralan"
303993	"Mahinog National High School"	""	"Mahinog Municipal High School"	""	"3"	"maPaaralan"
304010	"Maigo National High School"	""		""	"3"	"maPaaralan"
304151	"Mainit High School"	""		""	"3"	"maPaaralan"
304083	"Malagana National High School"	""		""	"3"	"maPaaralan"
315702	"Malaubang Integrated School"	""	"Malaubang Central School"	""	"3"	"maPaaralan"
304133	"Malibud National High School"	""		""	"3"	"maPaaralan"
303971	"Malinao National High School"	""		""	"3"	"maPaaralan"
304134	"Malinao National High School"	""		""	"3"	"maPaaralan"
303972	"Malitbog National Agricultural High School"	""	"Malitbog Agr'l Develomental High School"	""	"3"	"maPaaralan"
303994	"Mambajao National High School"	""	"Mambajao Municipal Night High School"	""	"3"	"maPaaralan"
304121	"Mambuaya National High School"	""	"Cdo City Farm High School"	""	"3"	"maPaaralan"
304122	"Mambuaya National High School – Bayanga Annex"	""		"Mambuaya National High School"	"3"	"maPaaralan"
315405	"Mambuaya National High School – Dansolihon Annex"	""		"Mambuaya National High School"	"3"	"maPaaralan"
303973	"Managok National High School"	""		""	"3"	"maPaaralan"
325501	"Managok National High School – Lalawan Annex"	""		"Managok National High School"	"3"	"maPaaralan"
314920	"Managok National High School – Miglamin Annex"	""		"Managok National High School"	"3"	"maPaaralan"
304084	"Mandahilag National High School"	""	"Mandahilag Barangay High School"	""	"3"	"maPaaralan"
303974	"Manolo Fortich National High School"	""		""	"3"	"maPaaralan"
304085	"Mantangale National High School"	""	"Mantangale Barangay High School"	""	"3"	"maPaaralan"
315307	"Manticao National High School"	""		""	"3"	"maPaaralan"
304011	"Marcela T. Mabanta Memorial National High School"	""	"Kauswagan National High School"	""	"3"	"maPaaralan"
304153	"Ditucalan High School – Annex"	""		"Maria Cristina National High School"	"3"	"maPaaralan"
304152	"Maria Cristina National High School"	""		""	"3"	"maPaaralan"
304087	"Mat-i National High School"	""	"Claveria High School"	""	"3"	"maPaaralan"
304088	"Mat-i National High School"	""	"Naawan High School"	""	"3"	"maPaaralan"
304086	"Matangad National High School"	""		""	"3"	"maPaaralan"
304012	"Matungao National High School"	""		""	"3"	"maPaaralan"
323301	"Mayor Alfonso Tan High School"	""		""	"3"	"maPaaralan"
304089	"Medina National Comprehensive High School"	""		""	"3"	"maPaaralan"
304090	"D.G. Pelaez Memorial National High School – Annex"	""	"Maanas National High School"	"Medina National Comprehensive High School"	"3"	"maPaaralan"
304135	"Mimbunga National High School"	""		""	"3"	"maPaaralan"
304044	"Misamis Occidental Science and Technology High School"	""	"Pines National High School"	""	"3"	"maPaaralan"
304091	"Misamis Oriental General Comprehensive High School"	""		""	"3"	"maPaaralan"
315704	"Misamis Annex Integrated School"	""	"Misamis Annex Elementary School"	""	"3"	"maPaaralan"
304045	"Misamis Occidental National High School"	""	"Misamis Occidental High School"	""	"3"	"maPaaralan"
304092	"Misamis Oriental National High School"	""	"Misamis Oriental Provincial High School"	""	"3"	"maPaaralan"
315205	"Mitazan Integrated School"	""	"Mitazan Elementary School"	""	"3"	"maPaaralan"
323201	"Mobod Integrated School"	""	"Mobod Elementary School"	""	"3"	"maPaaralan"
315305	"Molugan National High School"	""		""	"3"	"maPaaralan"
304166	"Montol National High School"	""		""	"3"	"maPaaralan"
323806	"Mount Nebo Integrated School"	""	"Mt. Nebo Integrated School"	""	"1"	"maPaaralan"
304014	"Munai National High School"	""		""	"3"	"maPaaralan"
315303	"Naawan National High School"	""		""	"3"	"maPaaralan"
303975	"New Nongnongan National High School"	""		""	"3"	"maPaaralan"
314922	"New Nongnongan National High School – San Nicolas Annex"	""		"New Nongnongan National High School"	"3"	"maPaaralan"
304046	"Nueva Vista National High School"	""		""	"3"	"maPaaralan"
304016	"Nunungan National High School"	""		""	"3"	"maPaaralan"
304136	"Odiongan National High School"	""		""	"3"	"maPaaralan"
315502	"Talisay National High School – Annex"	""		"Odiongan National High School"	"3"	"maPaaralan"
303976	"Old Damulog National High School"	""		""	"3"	"maPaaralan"
303977	"Old Nongnongan National High School"	""		""	"3"	"maPaaralan"
304094	"Opol National Secondary Technical School"	""	"Opol High School"	""	"3"	"maPaaralan"
304047	"Oroquieta City National High School"	""	"Oroquieta Agro-Industrial School"	""	"3"	"maPaaralan"
323202	"Oroquieta City National High School – Clarin Settlement Annex"	""	"OAIS"	"Oroquieta City National High School"	"3"	"maPaaralan"
304167	"Ozamiz City National High School"	""		""	"3"	"maPaaralan"
304168	"Ozamiz City School of Arts and Trades"	""		""	"3"	"maPaaralan"
304048	"Panaon National High School"	""		""	"3"	"maPaaralan"
303978	"Pangantucan National High School"	""		""	"3"	"maPaaralan"
304017	"Panoloon National High School"	""	"Panoloon Village High School"	""	"3"	"maPaaralan"
304018	"Pantao Ragat Agro-Industrial High School"	""	"PANTAO Ragat AgroInd. High School"	""	"3"	"maPaaralan"
